Start_UTC, End_UTC, Mid_UTC, rBC_massConc, rBC_numConc, CVI_Mask, Denuded_Mask, ChamberTemp, ChamberPres, Big_Leak_Mask, Big_Leak_Corr, SP2_Dmin, SP2_Dgeo, SP2_Dmax, SP2_cnts_0, SP2_cnts_1, SP2_cnts_2, SP2_cnts_3, SP2_cnts_4, SP2_cnts_5, SP2_cnts_6, SP2_cnts_7, SP2_cnts_8, SP2_cnts_9, SP2_cnts_10, SP2_cnts_11, SP2_cnts_12, SP2_cnts_13, SP2_cnts_14, SP2_cnts_15, SP2_cnts_16, SP2_cnts_17, SP2_cnts_18, SP2_cnts_19, SP2_cnts_20, SP2_cnts_21, SP2_cnts_22, SP2_cnts_23, SP2_cnts_24, SP2_cnts_25, SP2_cnts_26, SP2_cnts_27, SP2_cnts_28, SP2_cnts_29, SP2_cnts_30, SP2_cnts_31, SP2_cnts_32, SP2_cnts_33, SP2_cnts_34, SP2_cnts_35, SP2_cnts_36, SP2_cnts_37, SP2_cnts_38, SP2_cnts_39, SP2_cnts_40, SP2_cnts_41, SP2_cnts_42, SP2_cnts_43, SP2_cnts_44, SP2_cnts_45, SP2_cnts_46, SP2_cnts_47, SP2_cnts_48, SP2_cnts_49, SP2_cnts_50, SP2_cnts_51, SP2_cnts_52, SP2_cnts_53, SP2_cnts_54, SP2_cnts_55, SP2_cnts_56, SP2_cnts_57, SP2_cnts_58, SP2_cnts_59, SP2_cnts_60, SP2_cnts_61, SP2_cnts_62, SP2_cnts_63, SP2_cnts_64, SP2_cnts_65, SP2_cnts_66, SP2_cnts_67, SP2_cnts_68, SP2_cnts_69, SP2_cnts_70, SP2_cnts_71, SP2_cnts_72, SP2_cnts_73, SP2_cnts_74, SP2_cnts_75, SP2_cnts_76, SP2_cnts_77, SP2_cnts_78, SP2_cnts_79, SP2_cnts_80, SP2_cnts_81, SP2_cnts_82, SP2_cnts_83, SP2_cnts_84, SP2_cnts_85, SP2_cnts_86, SP2_cnts_87, SP2_cnts_88, SP2_cnts_89, SP2_cnts_90, SP2_cnts_91, SP2_cnts_92, SP2_cnts_93, SP2_cnts_94, SP2_cnts_95, SP2_cnts_96, SP2_cnts_97, SP2_cnts_98, SP2_cnts_99, SP2_cnts_100, SP2_cnts_101, SP2_cnts_102, SP2_cnts_103, SP2_cnts_104, SP2_cnts_105, SP2_cnts_106, SP2_cnts_107, SP2_cnts_108, SP2_cnts_109, SP2_cnts_110, SP2_cnts_111, SP2_cnts_112, SP2_cnts_113, SP2_cnts_114, SP2_cnts_115, SP2_cnts_116, SP2_cnts_117, SP2_cnts_118, SP2_cnts_119, SP2_cnts_120, SP2_cnts_121, SP2_cnts_122, SP2_cnts_123, SP2_cnts_124, SP2_cnts_125, SP2_cnts_126, SP2_cnts_127, SP2_cnts_128, SP2_cnts_129, SP2_cnts_130, SP2_cnts_131, SP2_cnts_132, SP2_cnts_133, SP2_cnts_134, SP2_cnts_135, SP2_cnts_136, SP2_cnts_137, SP2_cnts_138, SP2_cnts_139, SP2_cnts_140, SP2_cnts_141, SP2_cnts_142, SP2_cnts_143, SP2_cnts_144, SP2_cnts_145, SP2_cnts_146, SP2_cnts_147, SP2_cnts_148, SP2_cnts_149, SP2_cnts_150, SP2_cnts_151, SP2_cnts_152, SP2_cnts_153, SP2_cnts_154, SP2_cnts_155, SP2_cnts_156, SP2_cnts_157, SP2_cnts_158, SP2_cnts_159, SP2_cnts_160, SP2_cnts_161, SP2_cnts_162, SP2_cnts_163, SP2_cnts_164, SP2_cnts_165, SP2_cnts_166, SP2_cnts_167, SP2_cnts_168, SP2_cnts_169, SP2_cnts_170, SP2_cnts_171, SP2_cnts_172, SP2_cnts_173, SP2_cnts_174, SP2_cnts_175, SP2_cnts_176, SP2_cnts_177, SP2_cnts_178, SP2_cnts_179, SP2_cnts_180, SP2_cnts_181, SP2_cnts_182, SP2_cnts_183, SP2_cnts_184, SP2_cnts_185, SP2_cnts_186, SP2_cnts_187, SP2_cnts_188, SP2_cnts_189, SP2_cnts_190, SP2_cnts_191, SP2_cnts_192, SP2_cnts_193, SP2_cnts_194, SP2_cnts_195, SP2_cnts_196, SP2_cnts_197, SP2_cnts_198
54050,54060,54055,37.243,4.551,1.000,0.000,25.207,965.541,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.571,1.702,3.666,5.893,12.572,4.453,7.072,7.465,5.239,11.002,8.644,6.025,12.574,16.372,10.216,7.073,11.003,15.194,3.930,8.121,4.192,8.645,0.000,0.000,14.147,0.000,9.955,15.326,10.479,10.741,5.502,5.633,5.764,0.000,0.000,0.000,0.000,6.419,6.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.908,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.064,15.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54060,54070,54065,399.978,74.369,1.000,0.000,25.235,960.832,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.351,0.000,4.867,28.120,47.321,38.535,95.193,91.951,114.402,97.636,202.850,150.517,148.762,180.410,139.569,155.530,154.719,211.795,159.050,219.642,158.241,159.324,177.448,124.972,101.168,137.281,136.335,115.100,128.491,94.948,91.973,105.363,62.488,104.688,89.269,60.865,62.218,108.070,71.415,53.021,54.103,41.389,35.167,43.012,36.520,0.000,30.298,0.000,31.380,15.960,48.693,16.502,8.386,17.043,25.970,8.792,8.927,9.062,0.000,9.333,18.936,19.207,9.739,19.748,0.000,30.433,0.000,10.415,10.550,0.000,0.000,32.868,22.183,11.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.444,12.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.367,33.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54070,54080,54075,1280.619,274.251,1.000,0.000,25.208,952.112,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.287,17.448,46.005,146.093,214.725,283.628,387.179,456.353,449.888,510.071,528.995,522.128,611.011,629.669,628.485,651.374,591.465,617.792,577.722,602.193,488.055,516.627,529.061,462.667,526.158,476.822,442.833,327.893,351.835,407.520,322.738,422.999,277.766,255.943,320.095,226.183,267.717,285.971,203.169,162.033,178.567,148.409,116.929,147.218,142.854,0.000,51.851,113.093,122.749,70.237,55.555,40.343,82.010,41.666,42.328,34.391,69.841,35.449,35.979,18.254,64.814,37.566,9.524,38.624,29.365,19.841,40.211,30.555,10.317,20.899,21.164,10.714,10.847,10.979,0.000,22.487,34.127,11.508,0.000,23.545,11.905,0.000,0.000,12.302,0.000,12.566,0.000,0.000,0.000,13.095,13.228,0.000,0.000,0.000,0.000,27.778,0.000,14.153,0.000,0.000,14.550,0.000,0.000,0.000,30.159,0.000,0.000,0.000,0.000,0.000,15.873,0.000,32.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54080,54090,54085,1985.296,476.650,1.000,0.000,25.205,947.346,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.424,20.676,104.734,349.144,475.674,652.713,754.278,835.701,860.711,992.771,1031.614,1119.886,1040.247,991.770,1044.574,1041.095,998.921,961.184,951.654,1020.708,886.646,899.548,898.476,842.327,803.909,752.322,735.131,646.198,673.875,529.185,521.262,534.294,462.688,404.384,336.942,362.736,383.159,265.202,232.152,236.990,228.392,205.553,230.542,213.613,137.842,0.000,67.712,145.500,179.222,103.045,40.305,65.563,74.967,93.105,68.787,69.862,62.070,27.004,82.222,46.351,65.832,57.233,77.386,19.615,19.884,10.076,30.632,20.690,20.959,21.227,10.748,10.882,11.017,22.302,11.285,34.260,0.000,23.377,0.000,0.000,12.092,24.452,0.000,12.495,0.000,38.290,25.795,13.032,26.333,13.301,40.305,0.000,0.000,27.676,0.000,14.107,0.000,14.376,14.510,0.000,14.779,0.000,15.047,15.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.513,114.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54090,54100,54095,-9999,-9999,1.000,0.000,25.213,942.073,1.000,1.000,-9999,-9999,-9999,0.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54100,54110,54105,-9999,-9999,1.000,0.000,25.213,924.552,1.000,1.000,-9999,-9999,-9999,0.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54110,54120,54115,-9999,-9999,0.000,0.000,25.216,918.093,1.000,1.000,-9999,-9999,-9999,0.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54120,54130,54125,-9999,-9999,0.000,0.000,25.207,927.945,1.000,1.000,-9999,-9999,-9999,0.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54130,54140,54135,-9999,-9999,0.000,0.000,25.205,933.897,1.000,1.000,-9999,-9999,-9999,0.000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
54140,54150,54145,204.611,53.973,0.000,0.000,25.192,941.388,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.970,9.721,49.147,64.273,60.766,73.462,78.057,133.700,100.075,121.552,113.450,112.912,130.472,94.006,118.184,87.795,134.935,109.678,105.761,85.096,113.057,133.994,93.607,87.259,85.098,77.804,74.968,61.595,89.557,81.047,44.306,68.080,52.276,11.887,30.393,62.137,25.395,6.484,39.714,20.262,75.781,7.024,50.115,0.000,0.000,0.000,7.700,7.835,7.970,0.000,0.000,25.125,0.000,0.000,8.780,17.831,18.101,0.000,0.000,9.456,38.363,0.000,19.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.347,0.000,0.000,11.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54150,54160,54155,202.606,46.553,0.000,0.000,25.213,946.421,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.050,30.444,51.231,70.264,67.925,69.684,71.151,94.577,93.701,132.208,83.748,114.497,98.392,113.474,114.207,146.275,77.897,89.172,105.426,81.705,56.228,72.481,89.614,71.750,47.443,92.104,33.386,62.818,52.715,42.026,12.300,62.966,38.658,32.947,6.736,55.059,63.259,7.175,0.000,14.936,22.844,15.522,7.907,0.000,0.000,16.694,16.986,17.279,17.572,17.865,0.000,9.225,9.372,0.000,0.000,0.000,0.000,10.104,0.000,10.397,0.000,21.380,0.000,0.000,0.000,0.000,0.000,11.568,0.000,11.861,0.000,0.000,0.000,0.000,0.000,12.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.522,0.000,15.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54160,54170,54165,187.558,51.946,0.000,0.000,25.218,950.581,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.843,31.871,44.420,67.067,76.157,76.015,142.804,123.334,135.598,106.028,117.426,119.448,124.643,129.838,82.520,155.808,105.027,146.433,112.531,84.976,73.867,80.937,73.579,55.545,62.326,58.720,54.825,73.148,75.024,59.153,30.298,6.204,38.089,58.432,53.094,33.905,27.701,21.209,7.214,7.358,37.513,15.294,0.000,0.000,8.080,16.448,0.000,8.512,8.657,8.801,26.836,0.000,0.000,0.000,9.523,0.000,9.811,0.000,0.000,0.000,0.000,0.000,0.000,10.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
54170,54180,54175,196.227,58.997,0.000,0.000,25.219,954.639,0.000,1.000,-9999,-9999,-9999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.433,7.818,44.043,58.381,111.425,100.092,97.489,133.725,146.111,132.950,120.439,163.456,143.906,153.293,101.023,98.287,144.303,94.899,102.069,109.501,88.905,108.459,55.925,110.807,77.565,32.851,62.704,59.445,111.851,62.574,64.139,65.703,72.874,57.360,64.530,53.971,36.763,18.773,19.164,13.037,33.243,20.337,27.637,14.080,0.000,7.301,22.293,15.123,7.692,7.822,0.000,8.083,8.213,0.000,0.000,8.604,17.469,0.000,8.995,9.126,0.000,0.000,9.517,0.000,0.000,0.000,0.000,0.000,0.000,10.429,0.000,10.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
